Date,Date.1,MSFT,NVDA,AMD,GOOG,TSLA,TM,HMC,SONY,TSM,TAK
2023-12-29,,376.0400085449219,49.52199935913086,147.41000366210938,140.92999267578125,248.47999572753906,183.3800048828125,30.90999984741211,94.69000244140624,104.0,14.270000457763672
2024-01-02,,370.8699951171875,48.167999267578125,138.5800018310547,139.55999755859375,248.4199981689453,181.3699951171875,30.790000915527344,93.3000030517578,101.52999877929688,14.34000015258789
2024-01-03,,370.6000061035156,47.569000244140625,135.32000732421875,140.36000061035156,238.4499969482422,181.5500030517578,30.600000381469727,92.37999725341795,100.16999816894533,14.34000015258789
2024-01-04,,367.94000244140625,47.99800109863281,136.00999450683594,138.0399932861328,237.92999267578125,182.97000122070312,31.0,91.0500030517578,99.12999725341795,14.550000190734863
2024-01-05,,367.75,49.09700012207031,138.5800018310547,137.38999938964844,237.49000549316406,187.07000732421875,31.75,91.22000122070312,99.61000061035156,14.720000267028809
2024-01-08,,374.69000244140625,52.25299835205078,146.17999267578125,140.52999877929688,240.4499969482422,187.88999938964844,32.029998779296875,92.4000015258789,102.23999786376952,14.829999923706056
2024-01-09,,375.7900085449219,53.13999938964844,149.25999450683594,142.55999755859375,234.9600067138672,185.9900054931641,31.5,92.11000061035156,101.88999938964844,14.760000228881836
2024-01-10,,382.7699890136719,54.349998474121094,148.5399932861328,143.8000030517578,233.94000244140625,192.72000122070312,32.099998474121094,96.1500015258789,100.8000030517578,14.880000114440918
2024-01-11,,384.6300048828125,54.821998596191406,148.02000427246094,143.6699981689453,227.22000122070312,194.9499969482422,32.18000030517578,97.30999755859376,101.22000122070312,14.93000030517578
2024-01-12,,388.4700012207031,54.709999084472656,146.55999755859375,144.24000549316406,218.88999938964844,195.67999267578125,32.150001525878906,99.75,101.23999786376952,15.039999961853027
2024-01-16,,390.2699890136719,56.38199996948242,158.74000549316406,144.0800018310547,219.91000366210938,195.6000061035156,32.04999923706055,98.16000366210938,101.66999816894533,15.010000228881836
2024-01-17,,389.4700012207031,56.053001403808594,160.1699981689453,142.88999938964844,215.5500030517578,194.13999938964844,31.850000381469727,97.41000366210938,102.9499969482422,14.859999656677246
2024-01-18,,393.8699951171875,57.106998443603516,162.6699981689453,144.99000549316406,211.8800048828125,200.0800018310547,32.689998626708984,97.8499984741211,113.02999877929688,14.869999885559082
2024-01-19,,398.6700134277344,59.49100112915039,174.22999572753906,147.97000122070312,212.19000244140625,200.6699981689453,32.36000061035156,99.0199966430664,114.1999969482422,14.710000038146973
2024-01-22,,396.510009765625,59.65399932861328,168.17999267578125,147.7100067138672,208.8000030517578,201.4199981689453,32.560001373291016,99.58999633789062,113.02999877929688,14.789999961853027
2024-01-23,,398.8999938964844,59.87300109863281,168.4199981689453,148.67999267578125,209.13999938964844,201.3999938964844,32.380001068115234,98.75,114.12999725341795,14.729999542236328
2024-01-24,,402.55999755859375,61.36199951171875,178.2899932861328,150.35000610351562,207.8300018310547,200.72000122070312,32.20000076293945,97.9499969482422,116.5199966430664,14.68000030517578
2024-01-25,,404.8699951171875,61.617000579833984,180.3300018310547,153.63999938964844,182.6300048828125,199.5599975585937,32.2599983215332,97.0199966430664,116.55999755859376,14.630000114440918
2024-01-26,,403.92999267578125,61.03099822998047,177.25,153.7899932861328,183.25,198.0599975585937,32.4900016784668,95.38999938964844,117.26000213623048,14.600000381469728
2024-01-29,,409.7200012207031,62.46500015258789,177.8300018310547,154.83999633789062,190.92999267578125,201.6600036621093,33.34000015258789,97.22000122070312,116.9800033569336,14.770000457763672
2024-01-30,,408.5899963378906,62.77399826049805,172.05999755859375,153.0500030517578,191.58999633789062,201.8500061035156,33.380001068115234,97.4000015258789,116.05999755859376,14.539999961853027
2024-01-31,,397.5799865722656,61.527000427246094,167.69000244140625,141.8000030517578,187.2899932861328,199.6999969482422,33.4900016784668,97.75,112.95999908447266,14.600000381469728
2024-02-01,,403.7799987792969,63.027000427246094,170.47999572753906,142.7100067138672,188.86000061035156,202.17999267578125,33.77000045776367,98.88999938964844,113.38999938964844,14.380000114440918
2024-02-02,,411.2200012207031,66.16000366210938,177.66000366210938,143.5399932861328,187.91000366210938,202.5399932861328,33.529998779296875,98.55999755859376,115.75,14.279999732971191
2024-02-05,,405.6499938964844,69.33200073242188,174.22999572753906,144.92999267578125,181.05999755859375,203.02999877929688,33.86000061035156,97.58999633789062,118.79000091552734,13.920000076293944
2024-02-06,,405.489990234375,68.2229995727539,167.8800048828125,145.41000366210938,185.10000610351562,218.8600006103516,34.41999816894531,96.95999908447266,119.37999725341795,14.15999984741211
2024-02-07,,414.04998779296875,70.0989990234375,170.94000244140625,146.67999267578125,187.5800018310547,223.0500030517578,34.93000030517578,97.26000213623048,124.9800033569336,14.18000030517578
2024-02-08,,414.1099853515625,69.64099884033203,169.35000610351562,147.22000122070312,189.55999755859375,226.3099975585937,35.15999984741211,96.4000015258789,133.72999572753906,14.0
2024-02-09,,420.54998779296875,72.13300323486328,172.47999572753906,150.22000122070312,193.57000732421875,224.4600067138672,34.36000061035156,96.0,133.11000061035156,14.239999771118164
2024-02-12,,415.260009765625,72.24800109863281,171.91000366210938,148.72999572753906,188.1300048828125,225.8600006103516,34.47999954223633,96.16000366210938,130.4600067138672,14.3100004196167
2024-02-13,,406.32000732421875,72.12799835205078,171.5399932861328,146.3699951171875,184.02000427246094,231.0,34.060001373291016,95.86000061035156,127.5500030517578,14.34000015258789
2024-02-14,,409.489990234375,73.9000015258789,178.6999969482422,147.13999938964844,188.7100067138672,227.02999877929688,33.83000183105469,91.75,129.27000427246094,14.539999961853027
2024-02-15,,406.55999755859375,72.65799713134766,176.75999450683594,143.94000244140625,200.4499969482422,228.5399932861328,34.81999969482422,91.98999786376952,129.02999877929688,14.420000076293944
2024-02-16,,404.05999755859375,72.61299896240234,173.8699951171875,141.75999450683594,199.9499969482422,227.3600006103516,34.7400016784668,88.83999633789062,126.69000244140624,14.619999885559082
2024-02-20,,402.7900085449219,69.4520034790039,165.69000244140625,142.1999969482422,193.75999450683594,226.7700042724609,34.630001068115234,87.8499984741211,125.33000183105467,14.81999969482422
2024-02-21,,402.17999267578125,67.47200012207031,164.2899932861328,143.83999633789062,194.77000427246094,227.08999633789065,34.939998626708984,86.88999938964844,125.33999633789062,14.739999771118164
2024-02-22,,411.6499938964844,78.53800201416016,181.86000061035156,145.32000732421875,197.41000366210938,234.4499969482422,35.7400016784668,88.31999969482422,129.07000732421875,14.640000343322754
2024-02-23,,410.3399963378906,78.81700134277344,176.52000427246094,145.2899932861328,191.97000122070312,235.0,35.81999969482422,87.91000366210938,129.52999877929688,14.619999885559082
2024-02-26,,407.5400085449219,79.09200286865234,176.00999450683594,138.75,199.39999389648438,238.1300048828125,35.65999984741211,86.06999969482422,130.63999938964844,14.8100004196167
2024-02-27,,407.4800109863281,78.70099639892578,178.0,140.10000610351562,199.72999572753906,238.0399932861328,35.25,85.79000091552734,128.58999633789062,14.84000015258789
2024-02-28,,407.7200012207031,77.66300201416016,176.5399932861328,137.42999267578125,202.0399932861328,237.2899932861328,35.369998931884766,85.16000366210938,127.37999725341795,14.649999618530272
2024-02-29,,413.6400146484375,79.11199951171875,192.52999877929688,139.77999877929688,201.8800048828125,240.5500030517578,35.59000015258789,85.80999755859375,128.6699981689453,14.59000015258789
2024-03-01,,415.5,82.27899932861328,202.63999938964844,138.0800018310547,202.63999938964844,246.0399932861328,36.06999969482422,88.0199966430664,133.89999389648438,14.5600004196167
2024-03-04,,414.9200134277344,85.23699951171875,205.36000061035156,134.1999969482422,188.13999938964844,243.83999633789065,35.97999954223633,86.4800033569336,138.25999450683594,14.479999542236328
2024-03-05,,402.6499938964844,85.96399688720703,205.1300048828125,133.77999877929688,180.74000549316406,248.19000244140625,35.779998779296875,85.66000366210938,134.97000122070312,14.399999618530272
2024-03-06,,402.0899963378906,88.69999694824219,210.6300048828125,132.55999755859375,176.5399932861328,252.3999938964844,36.2400016784668,86.7699966430664,141.57000732421875,14.6899995803833
2024-03-07,,409.1400146484375,92.66899871826172,211.3800048828125,135.24000549316406,178.64999389648438,247.94000244140625,35.439998626708984,86.9000015258789,149.1999969482422,14.859999656677246
2024-03-08,,406.2200012207031,87.52799987792969,207.38999938964844,136.2899932861328,175.33999633789062,242.82000732421875,35.52000045776367,87.20999908447266,146.3699951171875,14.770000457763672
2024-03-11,,404.5199890136719,85.77400207519531,198.38999938964844,138.94000244140625,177.77000427246094,235.4600067138672,34.68000030517578,86.76000213623047,139.02000427246094,14.56999969482422
2024-03-12,,415.2799987792969,91.91300201416016,202.75999450683594,139.6199951171875,177.5399932861328,237.9499969482422,35.20000076293945,87.75,144.39999389648438,14.369999885559082
2024-03-13,,415.1000061035156,90.88800048828125,194.7899932861328,140.77000427246094,169.47999572753906,232.8300018310547,35.15999984741211,87.83999633789062,142.13999938964844,14.420000076293944
2024-03-14,,425.2200012207031,87.94400024414062,187.05999755859375,144.33999633789062,162.5,230.97000122070312,35.2400016784668,87.0999984741211,139.6199951171875,14.34000015258789
2024-03-15,,416.4200134277344,87.83699798583984,191.05999755859375,142.1699981689453,163.57000732421875,234.6199951171875,36.060001373291016,87.37999725341797,136.97999572753906,14.470000267028809
2024-03-18,,417.32000732421875,88.45500183105469,190.64999389648438,148.47999572753906,173.8000030517578,238.6600036621093,36.43000030517578,89.02999877929688,136.63999938964844,14.5600004196167
2024-03-19,,421.4100036621094,89.39800262451172,181.4199981689453,147.9199981689453,171.32000732421875,244.32000732421875,36.84999847412109,89.0,134.8699951171875,14.40999984741211
2024-03-20,,425.2300109863281,90.37200164794922,179.72999572753906,149.67999267578125,175.66000366210938,246.72000122070312,37.08000183105469,89.62000274658203,136.75,14.550000190734863
2024-03-21,,429.3699951171875,91.43499755859375,178.67999267578125,148.74000549316406,172.82000732421875,251.47999572753903,37.43999862670898,88.72000122070312,139.4499969482422,14.359999656677246
2024-03-22,,428.739990234375,94.28900146484375,179.64999389648438,151.77000427246094,170.8300018310547,254.7700042724609,37.68000030517578,88.62000274658203,140.5399932861328,14.40999984741211
2024-03-25,,422.8599853515625,95.00199890136719,178.6300048828125,151.14999389648438,172.6300048828125,252.4100036621093,37.27999877929688,85.95999908447266,140.22999572753906,14.149999618530272
2024-03-26,,421.6499938964844,92.56099700927734,177.8699951171875,151.6999969482422,177.6699981689453,253.72000122070312,37.27999877929688,86.72000122070312,138.83999633789062,14.390000343322754
2024-03-27,,421.42999267578125,90.25,179.58999633789062,151.94000244140625,179.8300018310547,252.1499938964844,37.31999969482422,86.54000091552734,136.69000244140625,14.1899995803833
2024-03-28,,420.7200012207031,90.35600280761719,180.49000549316406,152.25999450683594,175.7899932861328,251.67999267578125,37.22999954223633,85.73999786376953,136.0500030517578,13.890000343322754
2024-04-01,,424.57000732421875,90.36299896240234,183.33999633789062,156.5,175.22000122070312,242.1499938964844,36.83000183105469,86.16999816894531,141.49000549316406,13.670000076293944
2024-04-02,,421.44000244140625,89.4520034790039,178.6999969482422,155.8699951171875,166.6300048828125,239.88999938964844,36.34000015258789,85.33000183105469,140.22000122070312,13.550000190734863
2024-04-03,,420.45001220703125,88.96399688720703,180.77000427246094,156.3699951171875,168.3800048828125,241.77999877929688,36.41999816894531,85.7699966430664,142.0,13.529999732971191
2024-04-04,,417.8800048828125,85.90499877929688,165.8300018310547,151.94000244140625,171.11000061035156,239.1600036621093,36.20000076293945,84.55000305175781,139.66000366210938,13.479999542236328
2024-04-05,,425.5199890136719,88.00800323486328,170.4199981689453,153.94000244140625,164.89999389648438,240.7400054931641,36.70000076293945,84.81999969482422,141.36000061035156,13.619999885559082
2024-04-08,,424.5899963378906,87.13300323486328,169.89999389648438,156.13999938964844,172.97999572753906,244.2100067138672,37.0099983215332,84.31999969482422,142.7899932861328,13.670000076293944
2024-04-09,,426.2799987792969,85.35399627685547,170.77999877929688,158.13999938964844,176.8800048828125,246.92999267578125,37.040000915527344,84.63999938964844,145.39999389648438,13.649999618530272
2024-04-10,,423.260009765625,87.03900146484375,167.13999938964844,157.66000366210938,171.75999450683594,244.7899932861328,36.58000183105469,84.12999725341797,146.22000122070312,13.56999969482422
2024-04-11,,427.92999267578125,90.61599731445312,170.5,160.7899932861328,174.60000610351562,246.9900054931641,36.650001525878906,84.05999755859375,147.1999969482422,13.579999923706056
2024-04-12,,421.8999938964844,88.18599700927734,163.27999877929688,159.19000244140625,171.0500030517578,242.97000122070312,36.09999847412109,83.98999786376953,142.52000427246094,13.369999885559082
2024-04-15,,413.6400146484375,86.0009994506836,160.32000732421875,156.3300018310547,161.47999572753906,241.6699981689453,35.86000061035156,82.30000305175781,140.13999938964844,13.18000030517578
2024-04-16,,414.5799865722656,87.41500091552734,163.4600067138672,156.0,157.11000061035156,236.5200042724609,35.130001068115234,82.97000122070312,139.8000030517578,13.229999542236328
2024-04-17,,411.8399963378906,84.03500366210938,154.02000427246094,156.8800048828125,155.4499969482422,233.97000122070312,34.709999084472656,81.58000183105469,139.02999877929688,13.149999618530272
2024-04-18,,404.2699890136719,84.6709976196289,155.0800018310547,157.4600067138672,149.92999267578125,231.83999633789065,34.45000076293945,81.87999725341797,132.27000427246094,13.15999984741211
2024-04-19,,399.1199951171875,76.19999694824219,146.63999938964844,155.72000122070312,147.0500030517578,228.72000122070312,34.13999938964844,81.30000305175781,127.6999969482422,13.239999771118164
2024-04-22,,400.9599914550781,79.51799774169922,148.63999938964844,157.9499969482422,142.0500030517578,230.3000030517578,34.54999923706055,81.55999755859375,129.75,13.359999656677246
2024-04-23,,407.57000732421875,82.4229965209961,152.27000427246094,159.9199981689453,144.67999267578125,230.4100036621093,34.58000183105469,81.80999755859375,133.42999267578125,13.380000114440918
2024-04-24,,409.05999755859375,79.677001953125,151.74000549316406,161.10000610351562,162.1300048828125,232.8800048828125,34.40999984741211,82.70999908447266,132.97000122070312,13.229999542236328
2024-04-25,,399.0400085449219,82.63200378417969,153.75999450683594,157.9499969482422,170.17999267578125,225.3600006103516,33.650001525878906,82.44000244140625,136.5800018310547,13.06999969482422
2024-04-26,,406.32000732421875,87.73500061035156,157.39999389648438,173.69000244140625,168.2899932861328,226.7100067138672,33.849998474121094,82.33000183105469,138.3000030517578,13.029999732971191
2024-04-29,,402.25,87.75700378417969,160.1999969482422,167.89999389648438,194.0500030517578,227.94000244140625,34.099998474121094,82.98999786376953,138.5,13.170000076293944
2024-04-30,,389.3299865722656,86.4020004272461,158.3800048828125,164.63999938964844,183.27999877929688,227.3099975585937,33.9900016784668,82.56999969482422,137.33999633789062,13.079999923706056
2024-05-01,,394.94000244140625,83.04100036621094,144.27000427246094,165.57000732421875,179.99000549316406,226.8300018310547,33.81999969482422,82.88999938964844,134.94000244140625,13.1899995803833
2024-05-02,,397.8399963378906,85.81700134277344,146.16000366210938,168.4600067138672,180.00999450683594,230.8000030517578,34.36000061035156,84.08000183105469,136.22999572753906,13.270000457763672
2024-05-03,,406.6600036621094,88.78900146484375,150.60000610351562,168.99000549316406,181.19000244140625,232.8699951171875,34.59000015258789,84.54000091552734,141.55999755859375,13.369999885559082
2024-05-06,,413.5400085449219,92.13999938964844,155.77999877929688,169.8300018310547,184.75999450683594,235.6000061035156,34.959999084472656,84.83999633789062,142.8300018310547,13.359999656677246
2024-05-07,,409.3399963378906,90.55400085449219,154.42999267578125,172.97999572753906,177.80999755859375,231.259994506836,34.33000183105469,81.6500015258789,141.11000061035156,13.279999732971191
2024-05-08,,410.5400085449219,90.41200256347656,153.6199951171875,171.16000366210938,174.72000122070312,231.77999877929688,33.880001068115234,78.3499984741211,143.60000610351562,13.0600004196167
2024-05-09,,412.32000732421875,88.74700164794922,152.38999938964844,171.5800018310547,171.97000122070312,227.2400054931641,33.939998626708984,77.47000122070312,142.7899932861328,13.369999885559082
2024-05-10,,414.739990234375,89.87799835205078,151.9199981689453,170.2899932861328,168.47000122070312,218.77999877929688,33.779998779296875,75.37000274658203,149.25999450683594,13.25
2024-05-13,,413.7200012207031,90.39900207519531,150.55999755859375,170.89999389648438,171.88999938964844,215.63999938964844,33.790000915527344,76.1500015258789,146.41000366210938,13.109999656677246
2024-05-14,,416.55999755859375,91.35600280761719,153.16000366210938,171.92999267578125,177.5500030517578,217.1199951171875,33.52000045776367,81.2300033569336,151.9499969482422,13.449999809265137
2024-05-15,,423.0799865722656,94.62999725341797,159.6699981689453,173.8800048828125,173.99000549316406,219.5500030517578,33.84000015258789,83.4800033569336,155.5800018310547,13.390000343322754
2024-05-16,,420.989990234375,94.35900115966797,162.6199951171875,175.42999267578125,174.83999633789062,215.6300048828125,32.81999969482422,83.38999938964844,152.22999572753906,13.3100004196167
2024-05-17,,420.2099914550781,92.47899627685547,164.47000122070312,177.2899932861328,177.4600067138672,219.759994506836,33.2400016784668,83.75,151.67999267578125,13.220000267028809
2024-05-20,,425.3399963378906,94.77999877929688,166.3300018310547,178.4600067138672,174.9499969482422,220.5,33.86000061035156,83.58999633789062,153.5500030517578,13.279999732971191
2024-05-21,,429.0400085449219,95.38600158691406,164.66000366210938,179.5399932861328,186.60000610351562,219.3600006103516,33.380001068115234,82.0,153.6699981689453,13.199999809265137
2024-05-22,,430.5199890136719,94.94999694824219,165.52000427246094,178.0,180.11000061035156,216.6300048828125,33.08000183105469,81.26000213623047,156.14999389648438,13.0600004196167
2024-05-23,,427.0,103.79900360107422,160.42999267578125,175.05999755859375,173.74000549316406,214.72000122070312,32.709999084472656,80.80000305175781,157.08999633789062,13.020000457763672
2024-05-24,,430.1600036621094,106.46900177001953,166.36000061035156,176.3300018310547,179.24000549316406,216.83999633789065,33.2400016784668,80.29000091552734,160.0,13.119999885559082
2024-05-28,,430.32000732421875,113.9010009765625,171.61000061035156,178.02000427246094,176.75,218.72000122070312,33.22999954223633,79.87000274658203,159.41000366210938,13.109999656677246
2024-05-29,,429.1700134277344,114.82499694824219,165.13999938964844,177.39999389648438,176.19000244140625,213.9499969482422,32.790000915527344,78.44999694824219,154.33999633789062,12.9399995803833
2024-05-30,,414.6700134277344,110.5,166.75,173.55999755859375,178.7899932861328,214.1699981689453,33.310001373291016,80.79000091552734,152.9600067138672,13.029999732971191
2024-05-31,,415.1300048828125,109.63300323486328,166.89999389648438,173.9600067138672,178.0800018310547,217.509994506836,33.91999816894531,82.33999633789062,151.0399932861328,13.350000381469728
2024-06-03,,413.5199890136719,115.0,163.5500030517578,174.4199981689453,176.2899932861328,212.1699981689453,33.599998474121094,83.5999984741211,154.9499969482422,13.359999656677246
2024-06-04,,416.07000732421875,116.43699645996094,159.99000549316406,175.1300048828125,174.77000427246094,210.3800048828125,32.709999084472656,86.02999877929688,152.47000122070312,13.399999618530272
2024-06-05,,424.010009765625,122.44000244140625,166.1699981689453,177.07000732421875,175.0,208.3300018310547,32.400001525878906,86.63999938964844,162.9199981689453,13.510000228881836
2024-06-06,,424.5199890136719,120.99800109863281,166.77999877929688,178.35000610351562,177.94000244140625,210.0399932861328,32.36000061035156,87.2300033569336,162.07000732421875,13.529999732971191
2024-06-07,,423.8500061035156,120.88800048828125,167.8699951171875,175.9499969482422,177.47999572753906,206.3600006103516,32.20000076293945,85.44999694824219,164.38999938964844,13.470000267028809
2024-06-10,,427.8699951171875,121.79000091552734,160.33999633789062,176.6300048828125,173.7899932861328,208.0200042724609,32.75,85.63999938964844,168.16000366210938,13.510000228881836
2024-06-11,,432.67999267578125,120.91000366210938,158.9600067138672,178.19000244140625,170.66000366210938,205.3099975585937,32.310001373291016,85.0,165.7100067138672,13.34000015258789
2024-06-12,,441.05999755859375,125.19999694824219,160.24000549316406,179.55999755859375,177.2899932861328,205.6499938964844,32.709999084472656,83.95999908447266,172.97999572753906,13.34000015258789
2024-06-13,,441.5799865722656,129.61000061035156,159.89999389648438,176.74000549316406,182.47000122070312,199.3500061035156,31.959999084472656,84.0999984741211,172.91000366210938,13.079999923706056
2024-06-14,,442.57000732421875,131.8800048828125,159.6300048828125,178.3699951171875,178.00999450683594,197.1300048828125,32.040000915527344,82.22000122070312,172.50999450683594,13.100000381469728
2024-06-17,,448.3699951171875,130.97999572753906,158.39999389648438,178.77999877929688,187.44000244140625,195.1999969482422,31.64999961853028,81.12000274658203,177.24000549316406,13.170000076293944
2024-06-18,,446.3399963378906,135.5800018310547,154.6300048828125,176.4499969482422,184.86000061035156,194.13999938964844,31.809999465942383,79.62999725341797,179.69000244140625,12.670000076293944
2024-06-20,,445.70001220703125,130.77999877929688,161.77999877929688,177.7100067138672,181.57000732421875,194.5399932861328,31.549999237060547,80.83000183105469,175.3800048828125,12.609999656677246
2024-06-21,,449.7799987792969,126.56999969482422,161.22999572753906,180.25999450683594,183.00999450683594,193.5800018310547,31.3700008392334,80.52999877929688,173.9600067138672,12.600000381469728
2024-06-24,,447.6700134277344,118.11000061035156,160.25,180.7899932861328,182.5800018310547,198.97999572753903,31.81999969482422,81.12000274658203,167.80999755859375,12.880000114440918
2024-06-25,,450.95001220703125,126.08999633789062,160.25,185.5800018310547,187.35000610351562,206.22000122070312,32.40999984741211,82.08000183105469,172.60000610351562,12.979999542236328
2024-06-26,,452.1600036621094,126.4000015258789,157.5399932861328,185.3699951171875,196.3699951171875,203.17999267578125,32.040000915527344,82.86000061035156,172.07000732421875,12.920000076293944
2024-06-27,,452.8500061035156,123.98999786376953,159.47000122070312,186.86000061035156,197.4199981689453,203.8800048828125,32.119998931884766,84.27999877929688,171.6300048828125,12.90999984741211
2024-06-28,,446.95001220703125,123.54000091552734,162.2100067138672,183.4199981689453,197.8800048828125,204.97000122070312,32.2400016784668,84.94999694824219,173.80999755859375,12.9399995803833
2024-07-01,,456.7300109863281,124.30000305175781,157.69000244140625,184.49000549316406,209.86000061035156,203.7100067138672,32.86000061035156,85.30999755859375,172.3300018310547,13.0
2024-07-02,,459.2799987792969,122.66999816894531,164.30999755859375,186.61000061035156,231.25999450683594,205.48399353027344,32.36000061035156,85.93000030517578,174.97999572753906,13.0
